id,name,date,star,text,tag,dish
208,打咔生猛活海鮮,2019/05/10,4,"""熱炒啤酒屋，生意很好，有點吵，料理還不錯，份量都不大，同行人多可能要考慮是否多點幾道。""",a,
209,打咔生猛活海鮮,2019/05/10,3,"""沒有特別記憶點的快炒店，生意好 上菜速度快""",a,
210,打咔生猛活海鮮,2019/05/10,5,"""鹹蛋炒苦瓜！""",a,"鹹蛋苦瓜,a"
211,打咔生猛活海鮮,2019/05/10,3,"""交通便利，餐飲下飯，聊天聚會的熱炒店""",a,
212,打咔生猛活海鮮,2019/05/10,3,""" 菜色有趣，，""",a,
213,打咔生猛活海鮮,2019/05/10,1,"""味道是不錯，價位以份量而言略貴了些，上菜速度慢到誇張，點好菜後30分鐘一道都還沒來，去問還被糾正原來「才」過了25分鐘呀（？補白飯的速度也是一絕，大概讓人空等了7, 8分鐘才有得吃，排隊盛飯的人龍超級長，然後最後炒青菜還送錯桌不承認，比我們晚快一小時才來的客人快樂地吃個炒青菜，最後我們等了快兩小時才吃到，還差點被服務生誤以為已 送過要退回廚房了，只能說沒那個屁股就別吃瀉藥，要擺那麼多桌接那麼多客人以前先評估一下自己的能力和設備吧""",c,
214,打咔生猛活海鮮,2019/05/10,2,"""若非交通方便，這家熱炒在台北不算優，份量小且多數炒與炸的菜餚乾乾柴柴，只有煮的湯類還不錯喝，但不知為何總是人潮滿滿的""",c,
215,打咔生猛活海鮮,2019/05/10,1,""" 不推薦，因為所有菜餚的質量都不新鮮也不好吃。牛肉和烤魚都很臭，而且生薑的腸子吸了很多！，，""",c,"牛肉,c?烤魚,c"
216,打咔生猛活海鮮,2019/05/10,5,"""好吃熱鬧""",a,
217,打咔生猛活海鮮,2019/05/10,4,"""很好吃，不太貴。大家都喜歡那家店，可惜太多客人所以等很久""",a,
218,打咔生猛活海鮮,2019/05/10,4,"""地點離地鐵站非常近！除了鹽酥花枝太硬其他我們點的都好吃！""",a,"鹽酥花枝,c"
219,打咔生猛活海鮮,2019/05/10,4,"""食材新鮮！料理可口！""",a,
220,打咔生猛活海鮮,2019/05/10,5,"""口味不錯的熱炒店，禮拜四晚上也是熱鬧滾滾，對於我們同行愛好香菜外國人士還熱情招待兩盤香菜吃到開心，其服務用心值得嘉獎""",a,"香菜,a"
221,打咔生猛活海鮮,2019/05/10,4,"""菜色多 口味好，人滿出來 座位排到騎樓""",a,
222,打咔生猛活海鮮,2019/05/10,3,"""菜色還可，桌數太多，廚房無法快速應付。等一輪菜要很久。""",a,
223,打咔生猛活海鮮,2019/05/10,1,"""服務態度實在是不敢恭維⋯""",c,
224,打咔生猛活海鮮,2019/05/10,5,""" 好吃便宜，，""",a,
225,打咔生猛活海鮮,2019/05/10,4,""" 鮮魚米粉好吃！，，""",a,"鮮魚米粉,a"
226,打咔生猛活海鮮,2019/05/10,4,"""位處金峰魯肉飯斜對面，捷運紅（淡水）線中正紀念堂站3號出口旁，真的就是一出出口就到，以一般吃熱炒就要喝酒的性質，這地段超級適合。，用餐環境，因常時的人山人海，位置小動線不好，人一多聲音當然大，如果要的是熱鬧歡樂紛圍，這裡就是，但怕吵怕熱對環境要求多的，這其實不太好適應。，餐點品質的話，種類多，新鮮度還行，份量不算多，上菜時間稍慢，價格的話算一般行情。，整體來說同行朋友評價不錯，是可以再光顧的熱炒店，但必須先訂位。""",a,
227,打咔生猛活海鮮,2019/05/10,3,"""交通便利，中正紀念堂出口就到了，吃了好幾次 食物美味度時好時壞""",a,
228,打咔生猛活海鮮,2019/05/10,3,"""雖然好吃，但小盤且主菜偏少配料多，非常符合台北市的物價""",a,
229,打咔生猛活海鮮,2019/05/10,5,"""新鮮，口味適中。，很吵！大聲發洩的好地方。""",a,
230,打咔生猛活海鮮,2019/05/10,1,""" 不行了！，，""",c,
231,打咔生猛活海鮮,2019/05/10,5,"""臨近捷運站，分量比一般的熱炒店還大。 好吃。不算貴 吃熱炒的話蠻推薦的。""",a,
232,打咔生猛活海鮮,2019/05/10,2,""" 食物還可以，就像所有其他NT 100餐廳一樣，通常人群，非常吵！，，""",c,
233,打咔生猛活海鮮,2019/05/10,4,"""味道還行""",b,
234,打咔生猛活海鮮,2019/05/10,5,"""東西cp值還行""",a,
235,打咔生猛活海鮮,2019/05/10,3,""" 交通很方便，菜普通，有些量偏少。，，""",b,
236,打咔生猛活海鮮,2019/05/10,3,"""很普通的熱炒店，上菜人多的時候會等到30分鐘..........""",c,
237,打咔生猛活海鮮,2019/05/10,4,"""以台北來說，份量不小""",a,
238,打咔生猛活海鮮,2019/05/10,5,"""料好 味美  是大眾口味  在這裡可以大口吃肉大口喝酒 大聲講話""",a,
239,打咔生猛活海鮮,2019/05/10,4,"""普通熱炒""",b,
240,打咔生猛活海鮮,2019/05/10,5,"""中正區的熱炒店，旁邊的酒吧很好喝""",b,
241,打咔生猛活海鮮,2019/05/10,2,"""聊天好去處，人一直都很多，但是會漏菜，與服務人員反應了好多次，點的菜都沒補。""",c,
242,打咔生猛活海鮮,2019/05/10,3,"""海鮮類比較好吃，其他普通""",a,
243,打咔生猛活海鮮,2019/05/10,5,"""朋友推薦，一進門就被人群嚇傻了。因為要排隊，我們就有樣學樣先買了一支18天站外面邊等邊喝，蠻有趣的。先別說服務態度了，人多成這樣我原諒他們服務態度無法很好。來說說食物吧，在台北吃過那麼多家熱炒，這家真的是我吃過最好吃的，真的真的很好吃耶。每道菜份量很剛好，而且都非常有水準，比一般熱炒店高一等。基本上我都是亂點，完全沒遇到地雷，很滿意的一次聚餐，大家喝的很盡興。當然啦，若是能改善服務品質，這樣就更棒了。""",a,
244,打咔生猛活海鮮,2019/05/10,3,""" 猛的，，""",a,
245,打咔生猛活海鮮,2019/05/10,3,""" 這很正常。不要無條件吃鮭魚。豆腐總是未煮熟的。，，""",c,
246,打咔生猛活海鮮,2019/05/10,4,""" 我很滿意我可以便宜地吃各種食物。我們應該考慮到有這麼多人，它是響亮而充滿活力的。，，""",a,
247,打咔生猛活海鮮,2019/05/10,2,""" 食材普普，，""",b,
248,打咔生猛活海鮮,2019/05/10,3,"""上菜快，口味偏鹹！""",c,
249,打咔生猛活海鮮,2019/05/10,4,"""出餐快速，美味度不錯，交通便捷就在中正紀念堂捷運站出口""",a,
250,打咔生猛活海鮮,2019/05/10,3,"""味道還ok 生意很好 但是服務態度實在是有點⋯⋯讓人不舒服 但周邊就這一家熱炒店  如果想吃熱炒 就只能忍忍""",a,
251,打咔生猛活海鮮,2019/05/10,4,"""上菜速度蠻快的，不過天氣太冷，上來的食物有點冷掉。""",a,
252,打咔生猛活海鮮,2019/05/10,4,""" 美味的當地菜餚是享用深夜小吃和啤酒的好地方，，""",a,
253,打咔生猛活海鮮,2019/05/10,2,"""以前跟朋友去吃好多次都好好吃，兩年沒去完全變身最普通的那種熱炒 CP值整個變低，好傷心～～""",c,
254,打咔生猛活海鮮,2019/05/10,1,""" 粗魯的員工和糟糕的服務。，服務人員超級沒有禮貌。，老闆和服務員不在一起。，，""",c,
255,打咔生猛活海鮮,2019/05/10,5,"""就在捷運站出口旁邊非常的方便""",a,
256,打咔生猛活海鮮,2019/05/10,4,""" 美味的當地翻炒餐廳。遊客應該嘗試它，以獲得真正的本地風味。有點nosiey。，，""",a,
257,打咔生猛活海鮮,2019/05/10,4,"""口味台式，不會說一流，但是價格不貴 環境尚可 人潮多 上菜速度算快，公司下班朋友小聚，不錯的選擇""",a,
258,打咔生猛活海鮮,2019/05/10,4,"""適合聚餐，喝完，吃飯""",a,
259,打咔生猛活海鮮,2019/05/10,5,""" 與朋友一起享用食物和啤酒的好地方，，""",a,
260,打咔生猛活海鮮,2019/05/10,3,"""菜色不錯""",a,
261,打咔生猛活海鮮,2019/05/10,4,"""東西好吃，價格合理，但人很多唷""",a,
262,打咔生猛活海鮮,2019/05/10,4,"""近捷運站，好廚藝""",a,
263,打咔生猛活海鮮,2019/05/10,3,""" 人多太吵，，""",c,
264,打咔生猛活海鮮,2019/05/10,4,"""東西便宜又好吃，飯可以無限續，聚餐的好地方，，蟑螂有點多""",a,
265,打咔生猛活海鮮,2019/05/10,5,""" 便宜又大碗，，""",a,
266,打咔生猛活海鮮,2019/05/10,3,""" 地理位置便利，，""",a,
267,打咔生猛活海鮮,2019/05/10,3,"""純粹地點方便的熱炒""",a,
268,打咔生猛活海鮮,2019/05/10,4,"""品項：東西選擇超級多樣，價格實惠，白飯吃到飽。，環境：人潮多，建議一定要先訂位，餐點：推薦鳳梨蝦球、炒水蓮、蛤蜊湯。蒜泥白肉的肉片偏肥厚""",a,"鳳梨蝦球,a?炒水蓮,a?蛤蜊湯,a?蒜泥白肉,a"
269,打咔生猛活海鮮,2019/05/10,1,""" 服務在哪裡？，，""",c,
270,打咔生猛活海鮮,2019/05/10,4,""" 地鐵站出口後立即的位置條件好，食物也好吃。有幾種類型的啤酒可供選擇，軟飲料也很豐富。它總是忙碌而忙碌。，，""",a,
271,打咔生猛活海鮮,2019/05/10,3,""" 朋友聚餐的好地方，，""",a,
272,打咔生猛活海鮮,2019/05/10,3,"""朋友介紹，還可接受，地點問題須訂位。""",b,
273,打咔生猛活海鮮,2019/05/10,3,"""人太多 生意太好  菜不錯有相當水準只是人很多空間狹小  聊天都聽不到聲音""",a,
274,打咔生猛活海鮮,2019/05/10,1,"""菜很鹹很重口味，有幾道菜的肉有腥味，座位非常窄不舒服，生意非常好""",c,
275,打咔生猛活海鮮,2019/05/10,5,"""滿多的人一家熱炒店，放眼望去，也可以看到有不少外國人來光顧。，位在中正紀念堂捷運站出口，交通方便。白飯可以一直吃，惹炒的部分口味也不錯。值得再去光顧！""",a,
276,打咔生猛活海鮮,2019/05/10,3,"""經濟實惠""",a,
277,打咔生猛活海鮮,2019/05/10,4,""" 夜生活，夜黑夜活力，，""",b,
278,打咔生猛活海鮮,2019/05/10,2,"""除了交通方便不錯之外 食物真的很....普通又鹹""",c,
279,打咔生猛活海鮮,2019/05/10,3,"""有18天就給讚。上菜速度算快，白飯有點太乾...不能刷卡""",a,"白飯,c"
280,打咔生猛活海鮮,2019/05/10,4,""" 好吃，，""",a,
281,打咔生猛活海鮮,2019/05/10,5,"""爽字一個""",a,
282,打咔生猛活海鮮,2019/05/10,4,""" 食物很棒，非常本地化。這是當地人與朋友和同事一起與一些啤酒共進晚餐的好地方。這是嘈雜的，但它是如何這樣的餐廳。廁所聞起來不好但不髒。如果它可以改善那部分，我將給出5開始評級。，，""",a,
283,打咔生猛活海鮮,2019/05/10,3,""" 它曾經是我之前可以推薦的商店，但我最近並沒有這麼想。，，""",c,
284,打咔生猛活海鮮,2019/05/10,4,""" 非常美味的食物和友好的工作人員！，只收現金 ：（，，""",a,
285,打咔生猛活海鮮,2019/05/10,4,"""上菜速度快，價錢合理""",a,
286,打咔生猛活海鮮,2019/05/10,3,"""人超多而且要排隊，外國人莫名的很多。菜很多樣，價格偏貴，不過有十八天可以喝。值得體驗一下氣氛。""",a,
287,打咔生猛活海鮮,2019/05/10,5,"""好吃，有冷氣，價格普通，位子多""",a,
288,打咔生猛活海鮮,2019/05/10,4,"""非常好吃。但當天被安排在最後面的桌，店員一直開關門倒剩菜剩飯，都會看到一桶一桶的餿水桶。""",a,
289,打咔生猛活海鮮,2019/05/10,3,"""該 熱炒店坐落於 中正紀念堂捷運站3號出口 緊鄰寧波東街與羅斯福路交叉口 ，交通甚是方便 。整個餐廳是開放式的配置， 原則上是以小方桌四人桌為一個單位 同時可以容納將至100人左右， 而且他的出入口是無障礙出入口，非常適合坐輪椅的朋友們進出該餐廳 。熱炒的平均價位在150元左右 ,菜容量也大的不得了 …""",a,
290,打咔生猛活海鮮,2019/05/10,5,"""每次吃熱炒的首選，好吃又靠近捷運站！""",a,
291,打咔生猛活海鮮,2019/05/10,3,"""臨近捷運出口，地點佳，適合與好友下班後，放假前來暢飲抒壓""",a,
292,打咔生猛活海鮮,2019/05/10,5,"""大部分的菜都好吃！價錢也算公道！值得一來再來的好店""",a,
293,打咔生猛活海鮮,2019/05/10,4,"""同學聚會好去處""",a,
294,打咔生猛活海鮮,2019/05/10,5,""" 大素食主義者友好的rechoo聯合！一定要茄子！我們應該訂購兩個。麻婆豆腐也很棒！，，""",a,"麻婆豆腐,a"
295,打咔生猛活海鮮,2019/05/10,5,""" 好好吃，，""",a,
296,打咔生猛活海鮮,2019/05/10,4,"""交通方便，酒菜CP值高！朋友同事家人客戶小聚喝兩杯的好地方！""",a,
297,打咔生猛活海鮮,2019/05/10,5,"""與朋友喝酒打屁的好去處，缺點位置很擠""",a,
298,打咔生猛活海鮮,2019/05/10,5,"""這家真的好吃又便宜""",a,
299,打咔生猛活海鮮,2019/05/10,3,"""年輕人，老外喜歡來""",a,
300,打咔生猛活海鮮,2019/05/10,5,"""菜色不錯""",a,
301,打咔生猛活海鮮,2019/05/10,4,"""乾麵好吃""",a,"乾麵,a"
302,打咔生猛活海鮮,2019/05/10,3,"""就是吵了點，菜相較其他熱炒店算好吃""",a,
303,打咔生猛活海鮮,2019/05/10,4,"""氣氛歡樂，東西好吃，價格算實惠""",a,
304,打咔生猛活海鮮,2019/05/10,4,"""聚餐好所在，口味較重適合下酒，上菜速度還好，經常客滿要訂位""",a,
305,打咔生猛活海鮮,2019/05/10,3,"""感覺沒那麼超值了""",c,
306,打咔生猛活海鮮,2019/05/10,4,"""吃熱炒的好地方，適合朋友小聚喝一杯""",a,
307,打咔生猛活海鮮,2019/05/10,5,""" 價格合理，確實有味道。但我認為沒有韓文菜單版本。，，""",a,
308,打咔生猛活海鮮,2019/05/10,3,""" 很有地方風味食品有一個便宜的價格。質量是好的。，，""",a,
309,打咔生猛活海鮮,2019/05/10,4,"""好吃的熱炒 不過音響的聲音會發出很高頻的刺耳聲""",a,
310,打咔生猛活海鮮,2019/05/10,3,""" 這是一家普通的熱烤肉店。令人驚訝的是，鯖魚很好吃！，，""",a,"鯖魚,a"
311,打咔生猛活海鮮,2019/05/10,5,""" 很好吃，，""",a,
312,打咔生猛活海鮮,2019/05/10,4,""" 台灣烹製菜餚的好地方。，，""",a,
313,打咔生猛活海鮮,2019/05/10,1,"""服務真的很差！很差很差！""",c,
314,打咔生猛活海鮮,2019/05/10,4,"""東西好吃！生意超級好""",a,
315,打咔生猛活海鮮,2019/05/10,5,"""食物好吃 價位合理 服務親切，座位之間的距離也非常狹小，不適合講話音量小的朋友來聚餐喔""",a,
316,打咔生猛活海鮮,2019/05/10,3,"""熱炒普通""",b,
317,打咔生猛活海鮮,2019/05/10,4,"""離捷運站近，出菜快，價格大眾化。假日要預約才不用等。""",a,
318,打咔生猛活海鮮,2019/05/10,4,"""不錯！""",a,
319,打咔生猛活海鮮,2019/05/10,5,""" 很好吃。，，""",a,
320,打咔生猛活海鮮,2019/06/10,4,"""熱炒/口味不錯/人多""",a,
321,打咔生猛活海鮮,2019/06/10,1,"""場地擁擠，吵雜。熱炒是我吃過最難吃的，完全走味，我還都點推薦菜。環顧四周，買單走人的都剩很多菜，一次就夠了，不會再來。""",c,
322,打咔生猛活海鮮,2019/06/10,1,"""餐點料少，水產鮮度糟糕，吃粗飽都嫌難吃""",c,
323,打咔生猛活海鮮,2019/06/10,4,"""還不錯吃的一間熱炒店""",a,
324,打咔生猛活海鮮,2019/06/10,2,"""點了十幾道菜，沒吃到哪一道驚艷的，三杯雞還過焦，性價比來說，價格小高，東西不多，吉林路的熱炒好吃多了，不會再來第二次！""",c,"三杯雞,c"
325,打咔生猛活海鮮,2019/06/10,4,"""口味尚可，地點佳，人多""",b,
326,打咔生猛活海鮮,2019/06/10,3,""" 地利而已，，""",b,
327,打咔生猛活海鮮,2019/06/10,4,"""還不錯""",a,
328,打咔生猛活海鮮,2019/06/10,4,"""快炒店算口味不錯，雖然平價，也不會亂煮，份量也夠哦""",a,
329,打咔生猛活海鮮,2019/06/10,3,"""味道一般，比較吵雜，生意很好""",b,
330,打咔生猛活海鮮,2019/06/10,3,"""這間店是少數在這區出現的海鮮熱炒餐廳形式，剛好地理位置在人潮不少的地方又剛好是捷運站出口不遠處，所以生意特別好。，，口味就見仁見智，個人覺得蠻一般但不難吃，就是中間偏上一點點的水準。騎樓常塞滿餐桌不時還會擺到人行道上，離大馬路非常近，感覺不太衛生，也很阻礙行人用路權。，，夏天不太ok，整個環境覺得不但爆炸式的吵雜，還很悶熱，吃個飯好像去運動一樣有夠黏膩的，會越吃脾氣越浮躁。""",c,
331,打咔生猛活海鮮,2019/06/10,4,"""從中正紀念堂站3號出口到店家，只要走個2分鐘，這對來#開喝又不想開車的酒友們非常方便。上菜速度佳，#用餐環境乾淨，來用餐的外國捧友也不少，#適合大人聚會用餐。""",a,
332,打咔生猛活海鮮,2019/06/10,4,"""好吃的熱炒""",a,
333,打咔生猛活海鮮,2019/06/10,4,"""人山人海 必須訂位""",a,
334,打咔生猛活海鮮,2019/06/10,3,"""菜色不錯 不過有點油""",a,
335,打咔生猛活海鮮,2019/06/10,3,"""還好""",,
336,打咔生猛活海鮮,2019/06/10,3,"""沒有特別驚艷…普通""",b,
337,打咔生猛活海鮮,2019/06/10,5,""" 好吃，便宜，，""",a,
338,打咔生猛活海鮮,2019/06/10,4,"""帶外國人吃，口味不錯，但菜不是熱的有點可惜""",a,
339,打咔生猛活海鮮,2019/06/10,4,""" 外國友好，因為它接近普通大學。一周中大多數晚上都很熱鬧。帶有圖片的英文菜單，，""",a,
340,打咔生猛活海鮮,2019/06/10,4,"""食物很好吃 記得提前預約""",a,
341,打咔生猛活海鮮,2019/06/10,3,""" 人很多，，""",a,
342,打咔生猛活海鮮,2019/06/10,4,"""推薦：蚵仔酥、鹹蛋苦瓜（一點也不苦），好吃""",a,"蚵仔酥,a?鹹蛋苦瓜,a"
343,打咔生猛活海鮮,2019/06/10,5,"""適合聚餐喝酒，食物算好吃，消費合理。""",a,
344,打咔生猛活海鮮,2019/06/10,3,"""價格以份量來說小貴，口味偏鹹，用餐環境因為人多所以很吵雜""",c,
345,打咔生猛活海鮮,2019/06/10,1,"""口味偏鹹，有些食物菜色外相不佳，服務人員的態度非常差，服務人員態度非常差，服務人員態度非常差，很沒耐心！如果服務人員沒有再教育，完全不會想再去吃""",c,
346,打咔生猛活海鮮,2019/06/10,5,"""平價，菜色不錯，生意超好！""",a,
347,打咔生猛活海鮮,2019/06/10,4,"""口味不錯，價格不貴，只是人真的很多⋯現場要等一下""",a,
348,打咔生猛活海鮮,2019/06/10,4,"""熱鬧喔""",a,
349,打咔生猛活海鮮,2019/06/10,5,"""非常熱鬧的一家店。出菜快。離捷運站出口僅幾步之遙，是朋友約聚會聊天的好地點。""",a,
350,打咔生猛活海鮮,2019/06/10,3,"""東西一般，但是因為是地理位置的關係吧！人山人海！！""",a,
351,打咔生猛活海鮮,2019/06/10,4,"""菜色多 低價 朋友吵鬧的好地方""",a,
352,打咔生猛活海鮮,2019/06/10,2,"""看了網評不錯，可是一進去就覺得櫃檯裡的應該是老闆娘，態度不是很好。接下來的餐點某些也覺得扣分。，大明蝦沙拉$220,結果如圖，蝦很小＋這個價位，真的很貴。，川燙鮮蝦$180，蝦也不大，外面都差不多賣150，蝦還比較大。，炒蛤蜊（大又肥）$150,上菜後，跟朋友都笑出來了，一點也不肥不飽滿😢...，純屬個人感覺，有照片，大家自由心證""",c,"川燙鮮蝦,c?炒蛤蜊,c"
353,打咔生猛活海鮮,2019/06/10,3,"""位子真的不大，生意非常之好，常常飯一下子都被拿光，交通位置好，出捷運就到，菜色多，上菜速度算快，口味OK！""",a,
354,打咔生猛活海鮮,2019/06/10,3,"""氣氛熱鬧 餐點還可""",b,
355,打咔生猛活海鮮,2019/06/10,5,"""東西好吃 交通方便 適合聚會""",a,
356,打咔生猛活海鮮,2019/06/10,4,"""味道還ok 生意很好""",b,
357,打咔生猛活海鮮,2019/06/10,3,"""生意不錯導致位置擁擠，菜色豐富口味不錯。""",a,
358,打咔生猛活海鮮,2019/06/10,5,"""菜好吃， 特別喜歡吃老皮嫩肉！氣氛很不錯，很適合跟朋友聚餐""",a,"老皮嫩肉,a"
359,打咔生猛活海鮮,2019/06/10,1,"""我們11大2小，點了超過20道菜，居然只有清炒高麗菜好吃...泰式海鮮沙拉 不甜不鹹不辣又沒什麼海鮮 失敗，老皮嫩肉 是涼的 失敗，肥腸四季豆 天阿！只有5、6跟肥腸就算了還很乾硬，連四季豆都不脆...其他的菜就不多說了，自己想像。而且份量還比一般熱炒店的都小，但價格一樣喔～貴森森。 …""",c,"清炒高麗菜,a?老皮嫩肉,c?肥腸四季豆,c"
360,打咔生猛活海鮮,2019/06/10,2,"""菜不錯吃，可是服務的態度太讓人不想要吃了 ！""",a,
361,打咔生猛活海鮮,2019/06/10,4,"""謝謝老闆讓我們臨時加位子，一桌坐滿滿的人，店家還可以幫忙關燈放生日快樂歌，雖然是別桌的，但我們也有壽星所以我們也變嗨了，建議飯鍋可以再多放一個在中間區域，可以讓裝飯比較方便""",a,
362,打咔生猛活海鮮,2019/06/10,4,"""餐點份量少，人多嘈雜，只適合喝酒聊天""",c,
363,打咔生猛活海鮮,2019/06/10,4,"""餐點好吃，預約會比較好""",a,
364,打咔生猛活海鮮,2019/06/10,2,""" 菜量少 很油 一桌10人的低消4000，，""",c,
365,打咔生猛活海鮮,2019/06/10,3,"""非常推薦：生魚片、肥腸、鳳梨蝦球、龍珠，非常不推薦：牛小排、烤雞肉串、豬腳""",a,"生魚片,a?肥腸,a?鳳梨蝦球,a?龍珠,a?牛小排,c?烤雞肉串,c?豬腳,c"
366,打咔生猛活海鮮,2019/06/10,4,"""好吃的味道，是值得再回訪的熱炒店""",a,
367,打咔生猛活海鮮,2019/06/10,4,""" 美味的食物和很多可供選擇的菜，最喜歡的菜大概是油炸的世紀雞蛋，這是我第一次嘗試，非常美味。，，""",a,
368,打咔生猛活海鮮,2019/06/10,1,"""人很多，走道空間狹窄。，只有一個盛飯點。，菜色一般。""",c,
369,打咔生猛活海鮮,2019/07/10,1,"""我沒吃過。，，但每天經過 騎樓都被霸佔就很不爽！，，做生意一點道德都沒有👎👎👎👎👎""",b,
370,打咔生猛活海鮮,2019/07/10,4,"""口味較重但好吃（因為我重口味😜😜），可惜環境非常吵😗😗""",a,
371,打咔生猛活海鮮,2019/07/10,5,""" 好吃，，""",a,
372,打咔生猛活海鮮,2019/07/10,5,"""菜色好，服務好""",a,
373,打咔生猛活海鮮,2019/07/10,4,"""餐點好吃 價格與份量相符 服務親切""",a,
374,打咔生猛活海鮮,2019/07/10,4,"""不錯且平價的熱炒店""",a,
375,打咔生猛活海鮮,2019/07/10,3,"""人多的時候要等hen久""",c,
376,打咔生猛活海鮮,2019/07/10,4,""" 這是米飯配菜嗎？排隊出門訂購盡可能多的東西似乎很有趣，可以在桌子旁聊天。請避免那些不擅長忙碌的人。，，""",b,
377,打咔生猛活海鮮,2019/07/10,5,""" 尚可，，""",b,
378,打咔生猛活海鮮,2019/07/10,5,""" 環境價格味道全部好，但由於人群而嘈雜，，""",a,
379,打咔生猛活海鮮,2019/07/10,5,""" 最喜歡的油炸餐廳！，，""",a,
380,打咔生猛活海鮮,2019/07/10,1,"""錢賺太多出納態度傲慢""",c,
381,打咔生猛活海鮮,2019/07/10,2,"""上菜很慢，味道普通，服務待加強""",,
382,打咔生猛活海鮮,2019/07/10,3,"""很熱鬧的地方，食物偏鹹，應該是因為大家去那裡主要是喝酒，所以都是下酒菜，價位有點貴(因為房租高吧)，總體而言算是不錯喝酒解悶的好地方""",a,
383,打咔生猛活海鮮,2019/07/10,3,"""台菜喝酒海鮮餐廳""",a,
384,打咔生猛活海鮮,2019/07/10,3,"""食物選擇多，好吃且不貴，可訂位，不過服務人員可能太忙，態度沒有太好，室內座位有點擠，桌間距離很近，所以超吵，很難聊天""",a,
385,打咔生猛活海鮮,2019/07/10,1,"""餐點完全不行，很糟糕。""",c,
386,打咔生猛活海鮮,2019/07/10,5,"""不會讓人後悔的餐廳""",a,
387,打咔生猛活海鮮,2019/07/10,3,"""餐點普通，不會太雷但就是還好，服務態度有待加強""",b,
388,打咔生猛活海鮮,2019/07/10,5,""" 交通方便，料理好味，，""",a,
389,打咔生猛活海鮮,2019/07/10,1,"""吃了很多年的老顧客了，見證一切都在退步，可能這個位置從來不缺客人導致服務品質低到不行，問問題直接被櫃檯兇，服務人員也是看到人進來連問都不問，跟她說話還臭臉，至於餐的部分…別說了""",c,
390,打咔生猛活海鮮,2019/07/10,1,"""第一次到訪, 超級SUPER失望, 點了16道菜, 只有清炒空心菜(菜能否切一下??)＆鹽酥龍珠&鮮蝦手卷 勉強還可以, 其他如...，[金莎軟絲]-味道有, 但好像在吃橡皮筋 / ，[三杯雞]-一小鍋找不到一塊肉, 還糙灰搭 / ，[南煎豬肝]-我以為在吃豬肉乾 / ，[炒蛤蜊]-菜單寫說大又肥, 只能說現實是殘酷的 / ，[鳳梨蝦球]-炸過頭, 貝殼裝飾雖然可愛, 但邊緣細縫..發霉了 /，[菜圃蛋]-只吃二口, 會以為是吃到鹽罐嗎??，[皮蛋地瓜葉]-太老無味, …""",c,"金沙軟絲,c?三杯雞,c?煎豬肝,c?炒蛤蜊,c?鳳梨蝦球,c?菜脯蛋,c?皮蛋地瓜葉,c?鹽酥龍珠,a,鮮蝦手卷,a?清炒空心菜,b"
391,打咔生猛活海鮮,2019/07/10,2,"""桌距窄、座位小，東西非常普通，單純吃氣氛的店。""",b,
392,打咔生猛活海鮮,2019/07/10,3,"""人多吵雜，菜量偏少，料理還可以，服務有點忙忙碌碌啦""",b,
393,打咔生猛活海鮮,2019/07/10,2,"""菜色普通 服務態度不佳，一開始等帶位的中年女性服務人員態度很差，明明是自己搞錯位子還很兇，高麗菜偏鹹，最後要結帳的時侯 另一個服務人員在講電話，卻用手勢想打發我們走""",c,
394,打咔生猛活海鮮,2019/07/10,5,"""不錯吃""",a,
395,打咔生猛活海鮮,2019/07/10,4,"""價格比一般熱炒店高一點，可能是因為地理位置店租貴，東西還不錯吃""",a,
396,打咔生猛活海鮮,2019/07/10,1,"""店員態度太差。海鮮份量少，不便宜。""",c,
397,打咔生猛活海鮮,2019/07/10,3,"""菜偏小盤，大約是3-4人份量。上菜速度較慢。但6人點8盤2罐飲料，一1人約235元，還算便宜。菜色普通。""",b,
398,打咔生猛活海鮮,2019/07/10,1,"""服務極差，不推薦""",c,
399,打咔生猛活海鮮,2019/07/10,5,"""餐點好吃，交通便利，適合聚餐的好地點""",a,
400,打咔生猛活海鮮,2019/07/10,4,"""不錯 價位一板 但是盤子不大 好吃 喜歡鳳梨蝦球 ❤""",a,"鳳梨蝦球,a"
401,打咔生猛活海鮮,2019/07/10,4,""" 聚餐的好地方，，""",a,
402,打咔生猛活海鮮,2019/07/10,4,"""便宜的熱炒店""",a,
403,打咔生猛活海鮮,2019/07/10,5,"""便宜又熱鬧很多人""",a,
404,打咔生猛活海鮮,2019/07/10,5,""" 酒促妹很漂亮..哈，，""",a,
405,打咔生猛活海鮮,2019/07/10,4,""" 生意很好，，""",a,
406,打咔生猛活海鮮,2019/08/10,4,"""五十多桌的海鮮熱炒餐廳，上菜速度快，服務態度也不至於因為忙碌而有太差的感覺，餐點美味，市區聚餐的好去處""",a,
407,打咔生猛活海鮮,2019/08/10,4,"""還行""",b,
408,打咔生猛活海鮮,2019/08/10,5,"""粉好，來了就知到""",a,
