id,name,date,star,text,tag,dish
137,和園川味小吃,2019/05/09,1,"""路過想說吃點簡單的，叫了盤麻婆豆腐、炒青菜、兩碗白飯跟一碗豬肝湯。麻婆豆腐跟炒青菜還算好吃，但是豬肝湯簡直就是超不新鮮！整個豬肝吃起來有一個味道，也軟軟稠稠的，非常不好！，，實在是非常不好的體驗，以後不會想再吃第二次了！非常糟糕，若有考慮這家店的，真的要三思。，，至少我踩過一次雷後，就打死不想再踩一次了！，非常非常不好""",c,"麻婆豆腐,a?炒青菜,a?豬肝湯,c"
138,和園川味小吃,2019/05/09,1,"""味素多、口超渴、不新鮮""",c,
139,和園川味小吃,2019/05/09,4,"""2018/11/14再訪：炒高麗菜跟炒菠菜都好吃，不會過鹹過油，很棒~芥藍牛肉也好吃，肉軟好入口，口味不錯；豆酥鱈魚也好吃，青菜豆腐湯清爽，但是我更愛蕃茄蛋花湯。4.2顆星。，，2018/11/12再訪：螞蟻上樹好吃，但是絞肉都是咬不爛的筋，吃起來口感頗差；炒龍鬚菜還不錯，但是是炒豆豉，口味上不太習慣；蕃茄蛋花湯料很豐富，清爽好喝。口味真的很不錯，但是螞蟻上樹的絞肉真的太讓我不舒服了。3.5顆星。 …""",a,"炒高麗菜,a?炒菠菜,a?芥藍牛肉,a?豆酥鱈魚,a?青菜豆腐湯,a?番茄蛋花湯,a?螞蟻上樹,a?炒龍鬚菜,a"
140,和園川味小吃,2019/05/09,4,"""炒飯，燴飯經濟實惠""",a,"炒飯,a?燴飯,a"
141,和園川味小吃,2019/05/09,4,"""料理平價好吃，非常值得推薦""",a,
142,和園川味小吃,2019/05/09,5,""" 這是一個受歡迎的商店，只有當地人。，在旁邊的桌子上品嚐美味的菜餚，所有出來的菜餚都很美味。這是一家位於Cozzi酒店外的好商店。，，""",a,
143,和園川味小吃,2019/05/09,3,"""CP值不錯，川菜，小炒。""",a,
144,和園川味小吃,2019/05/09,4,"""雞粒菜脯炒飯好吃""",a,"雞肉菜脯炒飯,a"
145,和園川味小吃,2019/05/09,5,"""出菜很快，東西也好吃，服務人員也很客氣。""",a,
146,和園川味小吃,2019/05/09,4,"""經濟實惠""",a,
147,和園川味小吃,2019/05/09,3,""" 搜搜，，""",b,
148,和園川味小吃,2019/05/09,4,"""炒飯好吃，飯粒粒粒分明，蝦仁大顆鮮美，不同的炒飯都有各自的調味，值得再三光顧。家常菜價位稍貴，適合聚餐一起點。""",a,"蝦仁炒飯,a"
149,和園川味小吃,2019/05/09,4,"""食物味道有到位，價格親民。""",a,
150,和園川味小吃,2019/05/09,2,"""東西有點油""",b,
151,和園川味小吃,2019/05/09,4,"""第一次來吃，很很很棒啊！""",a,
152,和園川味小吃,2019/05/09,4,"""菜色內容豐富  口味好吃 價格實在""",a,
153,和園川味小吃,2019/05/09,4,"""推薦吃便當,(便當,燴飯,炒飯...份量大)""",a,"便當,a?燴飯,a?炒飯,a"
154,和園川味小吃,2019/05/09,4,"""食物有點油，但cp值頗高""",a,
155,和園川味小吃,2019/05/09,5,"""和園炒飯就是猛""",a,"炒飯,a"
156,和園川味小吃,2019/05/09,5,"""物美價廉""",a,
157,和園川味小吃,2019/05/09,5,"""炒飯超好吃，家常小炒也都不錯，上菜速度快，店內香氣撲鼻，離善導寺捷運站很近，走路5分鐘內。""",a,"炒飯,a"
158,和園川味小吃,2019/05/09,5,"""平價，味道好，要提早到，不然會沒位子""",a,
159,和園川味小吃,2019/05/09,4,"""人多，價廉，出菜快，附近平價簡單聚餐首選""",a,
160,和園川味小吃,2019/05/09,5,"""好吃，經濟實惠，值得您去吃一次^^""",a,
161,和園川味小吃,2019/05/09,3,"""算會平價的小吃館，三五朋友聚餐好地方喔！""",a,
162,和園川味小吃,2019/05/09,5,""" 美味的，，""",a,
163,和園川味小吃,2019/05/09,4,""" 好吃，，""",a,
164,和園川味小吃,2019/05/09,4,"""東西好吃!必推辣子雞丁""",a,"辣子雞丁,a"
165,和園川味小吃,2019/05/09,4,"""經濟實惠，味美價廉""",a,
166,和園川味小吃,2019/05/09,4,"""快捷俐落的小吃食堂 菜色多樣 還有便當可以買 好吃又方便""",a,
167,和園川味小吃,2019/05/09,5,"""便宜又好吃簡單的便當就可以填飽肚子""",a,"便當,a"
168,和園川味小吃,2019/05/09,5,"""經濟實惠，好吃。""",a,
169,和園川味小吃,2019/05/09,2,"""炒芥蘭菜有點老，店家推薦菜魚香茄子，菜型水份多到以為自己點錯菜色，味道當然不香！""",c,"炒芥蘭菜,c?魚香茄子,c"
170,和園川味小吃,2019/05/09,4,"""地點方便，熱炒好吃，但即便開冷氣還是好熱呢""",a,
171,和園川味小吃,2019/05/09,3,"""蚵仔煎蛋乾扁四季豆yummy，價格便宜但用餐環境不優。，但二次造訪，口味未若之前的水準。""",a,"蚵仔煎蛋,a?乾煸四季豆,a"
172,和園川味小吃,2019/05/09,4,"""上菜速度快，份量適中價格平價，推薦炒飯和便當""",a,"炒飯,a?便當,a"
173,和園川味小吃,2019/05/09,5,"""平價的熱炒店，味道還算ok，而且上菜速度很快。""",a,
174,和園川味小吃,2019/05/09,3,"""份量太少，味道還好，傳統川味店的裝潢，平凡無奇，吃簡餐就好。""",b,
175,和園川味小吃,2019/05/09,4,"""中午吃便當與聚餐吃合菜好選擇""",a,"便當,a"
176,和園川味小吃,2019/05/09,4,"""東西好吃，服務也還可以""",a,
177,和園川味小吃,2019/05/09,5,"""平價！炒飯、燴飯、便當都好吃，，尤其肉絲超級嫩～是外面沒吃過的味道！！""",a,"炒飯,a?燴飯,a?便當,a"
178,和園川味小吃,2019/05/09,5,"""經濟實惠，口味親民。適合全家用餐，也可以單人客飯。""",a,
179,和園川味小吃,2019/05/09,4,"""菜色種類多，價位合理！""",a,
180,和園川味小吃,2019/05/09,5,"""非常推薦，稍微油但是非常有味道！""",a,
181,和園川味小吃,2019/05/09,5,"""非常推薦，份量很夠，食物稍油但是非常美味！""",a,
182,和園川味小吃,2019/05/09,5,"""讚，讚，讚的川菜館！比起仁愛路那家，簡直差遠了，和園從退伍回來，員工雖來來去去，但待人親切都很溫暖，值得一去再去上館子吃飯的地方""",a,
183,和園川味小吃,2019/05/09,4,""" 好吃，，""",a,
184,和園川味小吃,2019/05/09,4,"""平價又好吃""",a,
185,和園川味小吃,2019/05/09,2,"""這家在此地至少有40年以上了，物美價廉，服務親切，雖是台灣口味的川菜，倒也該辣的辣，該鹹的鹹，尤其鱼香肉絲、豆瓣魚...，三五好友在此吃個客飯真比吃便當好多了。有個十年以上未曾光顧想重新回味一下，哇！真個是馮京變馬涼了，肉絲變肉條，刀工都不對了，且裡肌肉有些變味，菜已不是那原該有的，，可口味道，價格又不菲，我以為自己老眼昏花，看看牆上的匾還是侯世宏題字的，沒走錯店啊，真是三十年河東，三十年河西。""",a,"魚香肉絲,a?豆瓣魚,a"
186,和園川味小吃,2019/05/09,5,"""紅燒牛腩 爆炒杏鮑菇 超棒！""",a,"紅燒牛腩,a?爆炒杏鮑菇,a"
187,和園川味小吃,2019/05/09,4,"""炒飯好吃""",a,"炒飯,a"
188,和園川味小吃,2019/05/09,2,"""踩雷了。。。雖不貴，但口味真的無法再吃一次，點的菜都是牆上菜單推薦，而4樣菜就2樣大大不及格。，×豆瓣鯉魚 58分…燒的時間不夠導致魚肉沒入味。，×螞蟻上樹 10分…冬粉過爛，肉末豬腥味過重，只吃了一口。，○麻辣炒臭豆腐 70分…唯一能推薦的一道。，○蒜味羊肉 60分…肉老了些，洋蔥提味不錯，整盤有點乾。""",c,"豆辦鯉魚,c?螞蟻上樹,c?麻辣炒臭豆腐,a?蒜味羊肉,c"
189,和園川味小吃,2019/05/09,5,"""口味道地 食物選擇多元 價格實惠""",a,
190,和園川味小吃,2019/05/09,4,"""經濟實惠的台式川菜""",a,
191,和園川味小吃,2019/05/09,5,"""價格合理，口味偏重，下飯好吃""",a,
192,和園川味小吃,2019/06/09,4,"""味道偏重（炒飯我還能吃到鹽巴)，但是味道蠻好吃的！，環境部分的話，還算乾淨！，價格的部分算中等左右（蝦仁炒飯80)。""",a,
193,和園川味小吃,2019/06/09,5,"""炒菜火氣夠，平宜又好吃""",a,
194,和園川味小吃,2019/06/09,5,"""好吃 平價 量夠""",a,
195,和園川味小吃,2019/06/09,4,"""上菜速度快，品質及價錢合理。""",a,
196,和園川味小吃,2019/06/09,4,"""菜色不錯價位適中，日常用餐足以負擔~""",a,
197,和園川味小吃,2019/07/09,4,""" 有家的味道，，""",a,
198,和園川味小吃,2019/07/09,4,""" 好吃又便宜，，""",a,
199,和園川味小吃,2019/07/09,5,""" 份量超足，在附近CP值很高了，，""",a,
200,和園川味小吃,2019/07/09,1,""" 踩到地雷了，，""",c,
201,和園川味小吃,2019/07/09,5,"""價格實惠，口味中上。""",a,
202,和園川味小吃,2019/07/09,5,"""菜單上盡是好吃的，便宜的，各種不同口味的家常菜，也有燴飯，超值的地方，推薦""",a,
203,和園川味小吃,2019/07/09,5,"""週間中午人聲鼎沸，後台出餐不算慢，但仍然需要等，因為顧客人太多了""",a,
204,和園川味小吃,2019/07/09,5,"""便宜、實惠、道地、對味!，好吃!!!""",a,
205,和園川味小吃,2019/07/09,5,"""口味好吃，價格實惠，高CP值。""",a,
206,和園川味小吃,2019/07/09,2,"""單點菜單中的蔥爆牛肉和炒韭黃牛肉，肉質偏柴不軟嫰，晚餐時間人多菜還要等一下，但服務員便宜行事先將白飯拿來放桌上，等第一盤菜上桌來飯都風乾！店內座位雜亂，常因裡面炒菜整間飯館噪音四起，吃飯非常有壓迫感，且用餐出來衣服都沾染油煙耗味，公司在附近來過幾次用餐都不舒適，應該不會再光臨！""",c,"蔥爆牛肉,c?韭黃炒牛肉,c"
207,和園川味小吃,2019/07/09,4,"""平價時惠 味道偏重，便當菜色多樣""",a,
208,和園川味小吃,2019/08/09,1,"""服務不好，上菜流程太差，比我晚來的人菜都來了，我去確認，還一直說快上了，根本就是忘了單子""",a,
209,和園川味小吃,2019/08/09,4,"""聚餐的好地點，吃起來還不錯不會特別鹹，常常經過裡面都坐滿滿的。""",a,
210,和園川味小吃,2019/08/09,4,"""餐點物美價廉""",a,
211,和園川味小吃,2019/08/09,4,"""😘😋😁""",a,
212,和園川味小吃,2019/08/09,5,"""特別喜歡這裡的燴飯。""",a,"燴飯,a"
213,和園川味小吃,2019/08/09,4,"""價廉物美""",a,
214,和園川味小吃,2019/08/09,5,""" 非常棒，，""",a,
215,和園川味小吃,2019/09/09,4,"""平價好下飯，料理略油，環境略吵。有圓桌，適合多人用餐。""",a,
216,和園川味小吃,2019/09/09,4,"""適合多人聚餐吃合菜的類型，但口味有點重，有些菜比較油""",a,
217,和園川味小吃,2019/09/09,3,"""還可""",b,
218,和園川味小吃,2019/09/09,4,"""中午食客相當多，便當有五種，附近上班族最愛，便宜好吃，又快速。""",a,"便當,a"
219,和園川味小吃,2019/09/09,5,"""中午的便當簡餐超值超好吃""",a,"便當,a"
220,和園川味小吃,2019/09/09,5,""" 好吃，，""",a,
221,和園川味小吃,2019/09/09,5,"""餐點好吃😋""",a,
222,和園川味小吃,2019/09/09,4,"""鮭魚炒飯、雞丁炒飯都夠份量也好吃，廚師效率也很高，儘管有一堆人來買現作便當，還是游刃有餘，真棒！""",a,"鮭魚炒飯,a?雞丁炒飯,a?便當,a"
223,和園川味小吃,2019/10/09,5,"""川菜館，有賣合菜便當，大的95，小的好像是80吧~很好吃，一個人真的沒辦法去川菜館吃飯，最多也就只能一碗飯一份菜，在多點肯定吃不完，店家很貼心做成了便當，經濟又實惠，也都是現炒的菜喔，好吃""",a,"炒飯,a"
224,和園川味小吃,2019/10/09,5,""" 很好吃哦！，，""",a,
225,和園川味小吃,2019/10/09,5,"""人潮絡繹不絕的好味道😋，（圖片 三鮮燴飯，加辣更好吃）""",a,"三鮮燴飯,a"
226,和園川味小吃,2019/11/09,5,"""非常驚艷有80元的現做便當，配菜是熱炒的等級，沒有一般便當奇奇怪怪的油味，每天菜色都不一樣，大份又好吃👍""",a,"便當,a"
227,和園川味小吃,2019/11/09,4,""" 這家餐廳提供價格合理的中式菜餚。這裡的服務也很好。，，""",a,
228,和園川味小吃,2019/11/09,5,""" 好吃！，，""",a,
229,和園川味小吃,2019/11/09,4,"""經濟實惠的川菜館，很棒喔！""",a,
230,和園川味小吃,2019/12/09,4,""" 川菜為當地客戶。，麻婆豆腐是唯一一個，但炒羊肉很美味，，""",a,"麻婆豆腐,a?炒羊肉,a"
231,和園川味小吃,2019/12/09,4,""" 便宜又好吃，，""",a,
232,和園川味小吃,2019/12/09,4,"""吃飯好地方""",a,
233,和園川味小吃,2019/12/09,4,"""炒飯好吃 辣椒很香 會再來吃""",a,"炒飯,a"
234,和園川味小吃,2019/12/09,4,""" 台北喜來登大飯店附近的體面餐廳。便宜又物超所值的餐廳。沒有英文菜單。，，""",a,
235,和園川味小吃,2019/12/09,5,"""料理快速又好吃，而且80元便當cp值很高，料多味美。""",a,"便當,a"
236,和園川味小吃,2019/12/09,5,"""樸實無華""",a,
